,0,1,2,3,4,5,6,7
0,2004-08-19 00:00:00,-1.4427273954102737,-1.4408196356066536,-1.4438819660044087,-1.4411474684488208,-1.4411474684488208,4.425949609761639,-1.4411474684488208
1,2004-08-20 00:00:00,-1.4406025711917132,-1.4303144091549262,-1.434275108251399,-1.4243854463034258,-1.4243854463034258,1.799984733765596,-1.4243854463034258
2,2004-08-23 00:00:00,-1.4201116599334898,-1.421106634690104,-1.41618290765151,-1.4220930287874676,-1.4220930287874676,1.2491324511377304,-1.4220930287874676
3,2004-08-24 00:00:00,-1.4190808066321816,-1.4250408636446978,-1.4277788580709398,-1.4316202465013255,-1.4316202465013255,0.8871124169795307,-1.4316202465013255
4,2004-08-25 00:00:00,-1.4322926017556357,-1.4325744976806958,-1.4271228811100627,-1.4292437023678755,-1.4292437023678755,0.15810433605477187,-1.4292437023678755
5,2004-08-26 00:00:00,-1.4323136367260056,-1.4326791296144956,-1.4254723556861666,-1.425226704011068,-1.425226704011068,-0.09378345705945744,-1.425226704011068
6,2004-08-27 00:00:00,-1.4256866978414913,-1.4312770330560662,-1.4232928410425973,-1.4289282286106906,-1.4289282286106906,-0.20005832292914863,-1.4289282286106906
7,2004-08-30 00:00:00,-1.43161938953501,-1.4378271193317091,-1.4310798876206403,-1.437635234030602,-1.437635234030602,-0.3221806713259867,-1.437635234030602
8,2004-08-31 00:00:00,-1.4378886746340074,-1.4415520759935532,-1.430762477902287,-1.4368781071740895,-1.4368781071740895,-0.35572669877041446,-1.4368781071740895
9,2004-09-01 00:00:00,-1.4370471572407535,-1.4431006648419373,-1.4360314298153822,-1.4413367628638625,-1.4413367628638625,0.15206151302633453,-1.4413367628638625
10,2004-09-02 00:00:00,-1.4444314609322073,-1.444356273322987,-1.4375761378010994,-1.438686797697879,-1.438686797697879,0.8716232045924097,-1.438686797697879
11,2004-09-03 00:00:00,-1.4407287937187678,-1.4456746449565323,-1.4367720496517948,-1.4418415141015375,-1.4418415141015375,-0.32751889641237303,-1.4418415141015375
12,2004-09-07 00:00:00,-1.4406025711917132,-1.445130557215742,-1.436158400518113,-1.4385395729420403,-1.4385395729420403,-0.24388670339232052,-1.4385395729420403
13,2004-09-08 00:00:00,-1.44117058315082,-1.4429750964111978,-1.434275108251399,-1.4370253149953771,-1.4370253149953771,-0.347582024253825,-1.4370253149953771
14,2004-09-09 00:00:00,-1.437404815261215,-1.4436447525827276,-1.4332170914754876,-1.4370042865162325,-1.4370042865162325,-0.4587532487038706,-1.4370042865162325
15,2004-09-10 00:00:00,-1.439361334307147,-1.4355879546651549,-1.4325822677791624,-1.4306528094515398,-1.4306528094515398,0.09920472503450925,-1.4306528094515398
16,2004-09-13 00:00:00,-1.42877927045025,-1.4317164888630562,-1.4216634731428714,-1.426088985964217,-1.426088985964217,-0.0036546321669347565,-1.426088985964217
17,2004-09-14 00:00:00,-1.4270541530181675,-1.424203795536573,-1.420965181133654,-1.4176974543014904,-1.4176974543014904,0.3554872985330566,-1.4176974543014904
18,2004-09-15 00:00:00,-1.4205113836597467,-1.4195371219825046,-1.4137494686409526,-1.4166248663887064,-1.4166248663887064,0.341550590086048,-1.4166248663887064
19,2004-09-16 00:00:00,-1.4167666295657881,-1.4162516253402253,-1.410681188895597,-1.4124816675215668,-1.4124816675215668,0.16746712904744945,-1.4124816675215668
20,2004-09-17 00:00:00,-1.4123907501317232,-1.4127149876238918,-1.4066607098125088,-1.4050786140886835,-1.4050786140886835,0.19227136507524453,-1.4050786140886835
21,2004-09-20 00:00:00,-1.4070681657477198,-1.4041141019655288,-1.399847032875223,-1.4011457550502813,-1.4011457550502813,0.33139960278531333,-1.4011457550502813
22,2004-09-21 00:00:00,-1.4010513214678866,-1.4065834501463235,-1.3982811673653357,-1.404342528412229,-1.404342528412229,-0.07769712777229326,-1.404342528412229
23,2004-09-22 00:00:00,-1.4061214650327258,-1.4081529628539227,-1.3997623899996876,-1.4032068254265464,-1.4032068254265464,-0.035289885531224224,-1.4032068254265464
24,2004-09-23 00:00:00,-1.4030920100399116,-1.4019586411609843,-1.3993180266170766,-1.3980751652641148,-1.3980751652641148,0.07954763668508665,-1.3980751652641148
25,2004-09-24 00:00:00,-1.3986740437253276,-1.3988823999611557,-1.3935200684458349,-1.400157276820438,-1.400157276820438,0.15028210466420575,-1.400157276820438
26,2004-09-27 00:00:00,-1.401577280426032,-1.4056208262451833,-1.3976675182316538,-1.4034592010453841,-1.4034592010453841,-0.09725867741770895,-1.4034592010453841
27,2004-09-28 00:00:00,-1.397916678918388,-1.391976561740533,-1.392567835031156,-1.3853721984338163,-1.3853721984338163,1.0894514497281742,-1.3853721984338163
28,2004-09-29 00:00:00,-1.386556219519126,-1.3760303609916826,-1.3798292419987532,-1.3764969567134726,-1.3764969567134726,2.724297810356489,-1.3764969567134726
29,2004-09-30 00:00:00,-1.3798240803730932,-1.381722438449686,-1.3739677984761463,-1.379609586523377,-1.379609586523377,0.7079176352765623,-1.379609586523377
30,2004-10-01 00:00:00,-1.3779306789431056,-1.377662653702077,-1.374179395015939,-1.373342240309814,-1.373342240309814,0.8723755718864642,-1.373342240309814
31,2004-10-04 00:00:00,-1.3685688339401842,-1.3721589120398838,-1.3633240857310134,-1.3681264535298905,-1.3681264535298905,0.6194487953661597,-1.3681264535298905
32,2004-10-05 00:00:00,-1.3698100581199164,-1.3686850922395188,-1.3671117937116655,-1.3611650701308866,-1.3611650701308866,0.8541157370831427,-1.3611650701308866
